loan_id,amount,duration,payments,frequency,balance_mean,balance_max,balance_min,balance_std,last_balance,last_trans,reached_negative_balance,credit_mean,credit_count,credit_max,credit_min,withdrawal_mean,withdrawal_count,withdrawal_max,withdrawal_min,withdrawal_std,unknown_mean,unknown_sum,unknown_std,payment_statement_sum,payment_statement_count,ins_payment_mean,ins_payment_sum,ins_payment_count,sanctions_mean,sanctions_sum,sanctions_count,sanctions_std,CC,CC_mean,CC_max,CC_std,CC_min,CAB,CAB_mean,CAB_min,IC,IC_mean,IC_sum,IC_max,IC_std,IC_min,WC,WC_mean,WC_max,RAB,RAB_mean,RAB_sum,RAB_max,RAB_std,CCW,CCW_mean,CCW_sum,CCW_max,CCW_std,CCW_min,mean_trans_profit,total_ops,credit_ratio,withdrawal_ratio,last_max_balance_ratio,ratio_CC,ratio_WC,ratio_RAB,ratio_CCW,ratio_IC,owner_count,owner_gender,card_type,has_card,region,no. of municipalities with inhabitants < 499 ,no. of municipalities with inhabitants 500-1999,no. of municipalities with inhabitants 2000-9999 ,no. of municipalities with inhabitants >10000 ,ratio of urban inhabitants ,average salary ,ratio entrepeneurs,criminality_growth,days_since_last_transaction,owner_age_on_loan,max_value_in_account_to_loan_ratio,account_age_months,withdrawal_per_month,salary_from_month_records,expected_month_income,actual_month_income,expected_income_to_payments_ratio,log_credit_min,log_sanctions_std,log_CAB_mean,log_max_value_in_account_to_loan_ratio,status 
7061,121896,24,5079,1,54422.59677419357,133454.9,600.0,21910.82755637759,41917.2,-15500.0,1.0,16312.041025641029,39,49558.0,17.7,-11004.674074074072,54.0,-14.6,-64900.0,11993.75019459129,565.768115942029,39038.0,23076.931977718843,-131.39999999999998,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24,26381.625,49558.0,15276.814571826042,600.0,0.0,0.0,0.0,15.0,200.70666666666665,3010.6,297.1,70.38766599205803,17.7,54.0,-11004.674074074072,-14.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5307.366951566957,93.0,0.41935483870967744,0.5806451612903226,0.31409262604820054,0.25806451612903225,0.5806451612903226,0.0,0.0,0.16129032258064516,1,0,-1.0,-1.0,6,49,70,18,0,0.33899999999999997,8743,0.111,0.001496414971790986,6,29.493150684931507,1.094825917175297,16.2,-679.3008687700044,5307.366951566957,728.5833333333334,5307.366951566957,0.14345015422983529,2.884800712846709,0.0,0.0,0.6962136417014154,1
5595,82896,12,6908,1,57141.73095238097,107680.9,900.0,24685.921391444033,64286.0,-14.6,1.0,20655.870588235295,34,62168.0,130.5,-7111.017391304346,92.0,-14.6,-38600.0,8373.228028081146,1945.1025641025642,151718.0,23361.140552452096,-160.59999999999997,11.0,-41.0,-451.0,11.0,0.0,0.0,0.0,0.0,4,3650.0,10500.0,4596.737973824482,900.0,15.0,45589.6,41445.0,15.0,257.04,3855.6,423.1,92.38069371588725,130.5,57.0,-9511.887719298244,-14.6,33.0,-3292.0,-108636.0,-41.0,4612.997148004754,2.0,-1700.0,-3400.0,-400.0,1838.4776310850236,-3000.0,13544.853196930948,126.0,0.2698412698412698,0.7301587301587301,0.5970046684230909,0.031746031746031744,0.4523809523809524,0.2619047619047619,0.015873015873015872,0.11904761904761904,2,0,0.0,-1.0,2,31,28,5,1,0.608,8208,0.155,0.006117460527185043,2,22.586301369863012,1.2989878884385253,16.066666666666666,-442.5944434421792,13544.853196930948,-125.66666666666667,12735.186530264282,-0.018191468828411505,4.872904620630176,0.0,10.727456833901758,0.793130201231081,1
5723,23628,12,1969,1,47420.8418181818,140228.7,1000.0,27950.21068970952,64096.3,-35200.0,1.0,11783.88163265306,49,43694.0,1.7,-8414.980327868849,61.0,-14.6,-35200.0,9246.355267578314,2615.9253731343283,175267.0,18634.95284064691,-189.79999999999995,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31,18527.58064516129,43694.0,12070.335349592111,1000.0,0.0,0.0,0.0,18.0,169.73333333333332,3055.2,322.9,104.30375324587543,1.7,49.0,-8148.526530612245,-14.6,12.0,-9503.0,-114036.0,-9503.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3368.901304784211,110.0,0.44545454545454544,0.5545454545454546,0.4570840348659012,0.2818181818181818,0.44545454545454544,0.10909090909090909,0.0,0.16363636363636364,1,0,-1.0,-1.0,3,41,23,4,2,0.598,8965,0.104,0.001968503937007874,7,40.534246575342465,5.934852717115287,18.233333333333334,-461.51628854856574,3368.901304784211,-44.833333333333336,2576.9846381175444,-0.02276959539529372,0.6418538861723947,0.0,0.0,1.9236892454741157,1
6120,209184,48,4358,1,46230.33970588231,110583.8,1000.0,19403.33495061386,44254.7,-14500.0,1.0,19731.792307692307,26,54645.0,70.1,-11161.233333333334,42.0,-14.6,-61800.0,11884.439745245627,882.6041666666666,42365.0,25911.98703528114,-116.79999999999998,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1000.0,1000.0,0.0,1000.0,13.0,39232.307692307695,36430.0,12.0,167.21666666666667,2006.6000000000001,214.5,39.365624906032224,70.1,42.0,-11161.233333333332,-14.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8570.558974358974,68.0,0.38235294117647056,0.6176470588235294,0.4001915289581294,0.014705882352941176,0.6176470588235294,0.0,0.0,0.17647058823529413,1,0,-1.0,-1.0,0,0,0,0,1,1.0,12541,0.167,0.01114566294286997,1,41.26027397260274,0.5286436821171792,13.033333333333333,-856.3606138107417,8570.558974358974,1045.0833333333333,8570.558974358974,0.23980801590943857,4.252771798816619,0.0,10.57728135102799,0.36461540488987887,1
6895,41904,12,3492,1,36080.3867132867,129123.0,900.0,20303.81712013583,39204.7,-3500.0,1.0,7938.838095238093,63,48546.0,0.8,-5761.775,80.0,-14.6,-51700.0,7916.295667358438,1380.671052631579,104931.0,17700.045585921074,-218.99999999999994,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26,19070.923076923078,48546.0,16617.878393881878,800.0,0.0,0.0,0.0,37.0,116.29189189189188,4302.799999999999,224.2,66.8443065737189,0.8,50.0,-7002.1399999999985,-14.6,30.0,-3694.5,-110835.0,-2735.0,975.9028975862514,0.0,0.0,0.0,0.0,0.0,0.0,2177.0630952380934,143.0,0.4405594405594406,0.5594405594405595,0.30362290219403204,0.18181818181818182,0.34965034965034963,0.2097902097902098,0.0,0.25874125874125875,1,0,-1.0,-1.0,4,0,2,8,5,0.899,10177,0.081,0.0008059231850084271,3,20.213698630136985,3.0814003436426116,20.1,-286.6554726368159,2177.0630952380934,460.25,1789.2297619047602,0.1318012600229095,0.0,0.0,0.0,1.3844718918193768,1
5882,87816,12,7318,1,25533.214285714286,43442.2,800.0,6896.753585410004,15665.6,-5000.0,1.0,4840.648780487804,41,14886.0,54.5,-4251.186046511629,43.0,-14.6,-10300.0,3183.658221185885,1416.0,69384.0,7518.367143203372,-145.99999999999997,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27,7295.7037037037035,14886.0,4146.751191872192,600.0,0.0,0.0,0.0,14.0,105.9,1482.6000000000001,151.2,24.32159534241124,54.5,32.0,-3992.062500000001,-14.6,11.0,-5005.0,-55055.0,-5005.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,589.4627339761755,84.0,0.4880952380952381,0.5119047619047619,0.3606078881824586,0.32142857142857145,0.38095238095238093,0.13095238095238096,0.0,0.16666666666666666,2,0,-1.0,-1.0,0,0,0,0,1,1.0,12541,0.167,0.01114566294286997,1,33.42465753424658,0.49469572743008106,15.866666666666667,-267.9318936877077,589.4627339761755,628.0,172.3794006428422,0.08581579666575567,4.001863709427935,0.0,0.0,0.3407574315734461,1
5754,23052,12,1921,1,23771.96608187136,54321.8,700.0,8912.019358254423,28531.7,-5520.0,1.0,6742.349999999999,48,20812.0,34.7,-2399.19512195122,123.0,-14.6,-24000.0,3075.70004255605,1134.3364485981308,121374.0,7575.542314411065,-218.99999999999994,15.0,-3189.0,-47835.0,15.0,0.0,0.0,0.0,0.0,29,11093.48275862069,20812.0,6233.229572338711,700.0,0.0,0.0,0.0,19.0,101.14736842105263,1921.8,146.4,27.16499725793087,34.7,62.0,-3076.435483870969,-14.6,61.0,-1710.8524590163934,-104362.0,-262.0,1429.8044719012637,0.0,0.0,0.0,0.0,0.0,0.0,4343.154878048779,171.0,0.2807017543859649,0.7192982456140351,0.5252348044431517,0.1695906432748538,0.36257309941520466,0.3567251461988304,0.0,0.1111111111111111,2,1,-1.0,-1.0,6,0,0,0,1,1.0,9897,0.14,-6.450447661067678e-05,13,53.942465753424656,2.356489675516224,20.566666666666666,-116.65454401707714,4343.154878048779,565.25,4083.654878048779,0.2942477876106195,3.5524868292083815,0.0,0.0,1.1841188403006107,1
6594,189696,24,7904,1,14900.0,22500.0,600.0,8889.038193190532,22500.0,2200.0,1.0,4500.0,5,11500.0,600.0,0.0,0.0,0.0,0.0,0.0,4500.0,22500.0,4623.310502226733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,4500.0,11500.0,4623.310502226733,600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4500.0,5.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1,1,-1.0,-1.0,6,49,41,4,1,0.519,8441,0.115,0.0033712028777238504,14,24.621917808219177,0.11861082995951416,4.466666666666667,0.0,4500.0,703.4166666666666,4500.0,0.08899502361673414,6.3972629330062665,0.0,0.0,0.02948816661094769,-1
6738,230220,36,6395,1,27658.48780487805,130801.0,-2719.7,29524.489997327946,6325.5,-8894.0,-1.0,7839.626315789475,38,47953.0,4.9,-6626.820454545454,44.0,-6.8,-59800.0,11094.383487982064,250.25641025641025,9760.0,20336.893618195154,-145.99999999999997,10.0,0.0,0.0,0.0,-20.03333333333333,-60.099999999999994,3.0,11.473592869425572,17,17419.941176470587,47953.0,14443.784906797233,900.0,0.0,0.0,0.0,21.0,84.13333333333334,1766.8000000000002,355.9,91.43805188942584,4.9,25.0,-7905.804000000003,-6.8,19.0,-4943.9473684210525,-93935.0,-555.0,4277.81673901905,0.0,0.0,0.0,0.0,0.0,0.0,1212.805861244021,82.0,0.4634146341463415,0.5365853658536586,0.04835972202047385,0.2073170731707317,0.3048780487804878,0.23170731707317074,0.0,0.25609756097560976,1,1,-1.0,-1.0,4,0,0,0,1,1.0,10673,0.1,-0.0013431315033809862,22,51.92328767123288,0.5681565459126053,11.866666666666667,-558.4399259448415,1212.805861244021,843.1666666666666,1166.555861244021,0.13184779775866562,1.6292405397302803,2.5236138392376004,0.0,0.39168591883043036,-1
6624,71460,12,5955,1,47991.53023255813,82549.0,200.0,19235.72960061234,82549.0,29527.0,1.0,13133.975,20,48487.0,35.9,-8085.147826086957,23.0,-14.6,-24300.0,6055.352925445354,3858.6666666666665,104184.0,19159.425695985778,-58.4,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,21751.0,48487.0,14045.468858480499,200.0,0.0,0.0,0.0,8.0,208.4375,1667.5,283.6,79.36488855731032,35.9,19.0,-8257.178947368422,-14.6,4.0,-7268.0,-29072.0,-7268.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5048.827173913043,43.0,0.46511627906976744,0.5348837209302325,1.0,0.27906976744186046,0.4418604651162791,0.09302325581395349,0.0,0.18604651162790697,2,0,-1.0,-1.0,6,49,70,18,0,0.33899999999999997,8743,0.111,0.001496414971790986,7,49.19178082191781,1.1551777218024069,10.866666666666667,-744.0320085356095,5048.827173913043,122.91666666666667,4443.160507246376,0.020640917996081726,3.586292865338835,0.0,0.0,0.725853519114119,1
6216,141240,24,5885,1,57219.5745098039,107784.1,1000.0,19476.293991224593,45871.6,-4900.0,1.0,18498.09259259259,27,52968.0,105.9,-6047.690666666666,75.0,-14.6,-43500.0,7411.404257741476,1541.3538461538462,100188.0,20073.009995880333,-116.79999999999998,8.0,-3684.0,-33156.0,9.0,0.0,0.0,0.0,0.0,2,950.0,1000.0,70.71067811865476,900.0,13.0,38028.307692307695,35312.0,12.0,265.04166666666663,3180.4999999999995,415.6,80.14549789809367,105.9,41.0,-9045.336585365854,-14.6,34.0,-2432.8823529411766,-82718.0,-1374.0,988.1777770589074,0.0,0.0,0.0,0.0,0.0,0.0,12450.401925925926,102.0,0.2647058823529412,0.7352941176470589,0.42558781861146494,0.0196078431372549,0.4019607843137255,0.3333333333333333,0.0,0.11764705882352941,1,0,-1.0,-1.0,2,75,33,2,3,0.52,8187,0.094,0.00010720307185529534,8,32.07397260273972,0.7631273010478619,12.933333333333334,-467.60494845360824,12450.401925925926,429.9166666666667,12198.068592592592,0.07305295950155763,4.664382045619938,0.0,10.546112396504903,0.5154810020323354,1
6229,11736,24,489,1,42224.43909774433,70826.8,1100.0,11703.039771046762,26984.4,-2200.0,1.0,11518.788888888888,36,33098.0,34.8,-3996.822680412371,97.0,-14.6,-22500.0,4924.601013692741,1609.7662337662337,123952.0,13264.504826292597,-189.79999999999995,13.0,-5015.0,-65195.0,13.0,0.0,0.0,0.0,0.0,19,21684.42105263158,33098.0,8086.215124215266,1100.0,0.0,0.0,0.0,17.0,157.20000000000002,2672.4,200.8,38.357984827151704,34.8,59.0,-4616.776271186442,-14.6,38.0,-3034.2631578947367,-115302.0,-1321.0,1544.8146164334782,0.0,0.0,0.0,0.0,0.0,0.0,7521.966208476517,133.0,0.2706766917293233,0.7293233082706767,0.38099137614575274,0.14285714285714285,0.44360902255639095,0.2857142857142857,0.0,0.12781954887218044,1,0,-1.0,-1.0,0,0,0,0,1,1.0,12541,0.167,0.01114566294286997,1,56.082191780821915,6.035003408316292,17.6,-227.0921977507029,7521.966208476517,825.5,7302.382875143184,1.6881390593047034,3.5553480614894135,0.0,0.0,1.9382119979245054,1
5887,192744,36,5354,1,37265.655263157896,121508.1,700.0,16917.161794126067,29033.7,149.1,1.0,9241.760606060607,33,41064.0,8.8,-6417.6511627906975,43.0,-14.6,-47700.0,8512.792859611549,518.8269230769231,26979.0,16101.879939836464,-145.99999999999997,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19,15936.421052631578,41064.0,14135.704605775914,700.0,0.0,0.0,0.0,14.0,156.15,2186.1,375.7,78.45337419816258,8.8,43.0,-6417.6511627906975,-14.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2824.109443269909,76.0,0.4342105263157895,0.5657894736842105,0.23894456418954785,0.25,0.5657894736842105,0.0,0.0,0.18421052631578946,2,1,-1.0,-1.0,6,49,41,4,1,0.519,8441,0.115,0.0033712028777238504,3,23.052054794520547,0.6304118416137467,16.266666666666666,-394.5277354174609,2824.109443269909,703.4166666666666,2824.109443269909,0.13138152160378533,2.1972245773362196,0.0,0.0,0.43290403362201585,1
6808,227880,36,6330,1,45134.72168674703,153213.7,1100.0,29551.4830543201,53716.6,-8552.0,1.0,8119.228888888889,45,49115.0,24.3,-8201.278947368422,38.0,-14.6,-64600.0,12551.261853869899,1049.9375,50397.0,19998.13706898853,-160.59999999999997,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,17232.619047619046,49115.0,14540.471121927894,800.0,0.0,0.0,0.0,24.0,145.0125,3480.2999999999997,465.0,113.55550381048103,24.3,38.0,-8201.27894736842,-14.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-82.05005847953362,83.0,0.5421686746987951,0.4578313253012048,0.35059919576382526,0.25301204819277107,0.4578313253012048,0.0,0.0,0.2891566265060241,2,1,-1.0,-1.0,6,29,41,10,2,0.747,9624,0.145,-0.0011111167484360652,3,38.964383561643835,0.6723437774267159,12.733333333333333,-644.0794984844312,-82.05005847953362,802.0,-82.05005847953362,0.12669826224328595,3.1986731175506815,0.0,0.0,0.45973874723312275,1
6297,17508,12,1459,1,39290.61805555553,54432.3,900.0,9324.209981583172,48027.0,-720.0,1.0,6398.4870967741945,31,17580.0,36.7,-3666.4878048780497,41.0,-14.6,-13300.0,4171.351357305874,959.1666666666666,46040.0,8834.693659473292,-145.99999999999997,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,11542.35294117647,17580.0,3540.670009708199,900.0,0.0,0.0,0.0,14.0,152.3642857142857,2133.1,189.6,44.895136059023606,36.7,41.0,-3666.4878048780497,-14.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2731.9992918961448,72.0,0.4305555555555556,0.5694444444444444,0.8823253840091269,0.2361111111111111,0.5694444444444444,0.0,0.0,0.19444444444444445,1,0,-1.0,-1.0,1,84,29,6,1,0.58,8754,0.137,0.0005933067581347919,4,48.6,3.1089958875942427,15.0,-244.4325203252033,2731.9992918961448,729.5,2731.9992918961448,0.5,3.6082115510464816,0.0,0.0,1.3913595875498683,1
5161,98184,24,4091,1,41660.392857142855,68956.1,500.0,19672.65090202695,68956.1,24545.0,1.0,9059.654545454547,11,24545.0,74.1,-10233.333333333334,3.0,-1400.0,-18200.0,8433.465084609845,8497.5,67980.0,18082.462103217185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,500.0,500.0,0.0,500.0,4.0,24545.0,24545.0,6.0,162.70000000000002,976.2,241.1,75.04710520732964,74.1,3.0,-10233.333333333334,-1400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1173.6787878787873,14.0,0.7857142857142857,0.21428571428571427,1.0,0.07142857142857142,0.21428571428571427,0.0,0.0,0.42857142857142855,1,1,-1.0,-1.0,6,101,41,4,1,0.43700000000000006,8403,0.105,0.0049124343257443085,18,49.41095890410959,0.7023150411472339,3.7,-2765.765765765766,-1173.6787878787873,700.25,-1173.6787878787873,0.17116841847958933,4.308110951723713,0.0,10.108304187157454,0.4784872036612236,1
5390,170256,24,7094,1,40091.18311688309,79869.8,200.0,13589.383988840647,43302.8,-3720.0,1.0,11986.912903225808,31,36552.0,83.9,-7136.769565217392,46.0,-14.6,-29300.0,6455.990992691966,2232.8888888888887,100480.0,17484.128530317044,-131.39999999999998,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18,20523.333333333332,36552.0,11441.335524676973,100.0,0.0,0.0,0.0,13.0,167.25384615384613,2174.2999999999997,205.7,37.77824804885776,83.9,36.0,-7474.205555555556,-14.6,10.0,-5922.0,-59220.0,-5922.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4850.143338008416,77.0,0.4025974025974026,0.5974025974025974,0.5421673774067295,0.23376623376623376,0.4675324675324675,0.12987012987012986,0.0,0.16883116883116883,1,1,-1.0,-1.0,5,74,21,10,1,0.569,8427,0.107,0.00041519839030777913,3,29.30958904109589,0.46911591955643267,14.933333333333334,-477.908676242236,4850.143338008416,208.75,4356.643338008416,0.029426275725965605,4.432006566978902,0.0,0.0,0.32239673812414765,1
6150,83016,12,6918,1,67891.93520408169,136436.6,700.0,25921.044106424713,93605.6,-14.6,1.0,20124.317910447757,67,48883.0,90.2,-9929.641860465115,129.0,-14.6,-64400.0,12024.226612127557,1265.410071942446,175892.0,23638.940101614626,-262.79999999999995,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46,29188.41304347826,48883.0,13031.187143969632,700.0,0.0,0.0,0.0,21.0,269.63333333333327,5662.299999999998,419.9,82.23246520282201,90.2,93.0,-12437.890322580643,-14.6,36.0,-3450.0,-124200.0,-573.0,2917.810549024731,0.0,0.0,0.0,0.0,0.0,0.0,10194.676049982641,196.0,0.34183673469387754,0.6581632653061225,0.6860739713537277,0.23469387755102042,0.4744897959183674,0.1836734693877551,0.0,0.10714285714285714,1,0,-1.0,-1.0,6,21,37,20,3,0.48,8720,0.116,-0.00048161823727725157,2,15.616438356164384,1.6434976390093476,21.066666666666666,-471.34375919929346,10194.676049982641,199.41666666666666,9667.426049982641,0.028825768526549098,4.504244267398131,0.0,0.0,0.9379794448507189,1
6223,61056,48,1272,1,36039.051562500004,55816.0,900.0,9064.780338244958,33539.9,133.9,1.0,8584.58695652174,23,24372.0,37.1,-3998.0536585365858,41.0,-14.6,-13500.0,4239.122523594804,1098.15,43926.0,11171.427286517543,-102.19999999999999,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,16323.0,24372.0,5779.999653979228,900.0,0.0,0.0,0.0,11.0,142.6818181818182,1569.5,176.6,39.512196045824076,37.1,29.0,-4366.972413793105,-14.6,12.0,-3106.5,-37278.0,-1978.0,1178.67980847603,0.0,0.0,0.0,0.0,0.0,0.0,4586.533297985154,64.0,0.359375,0.640625,0.6009011752902393,0.1875,0.453125,0.1875,0.0,0.171875,1,1,-1.0,-1.0,6,21,37,20,3,0.48,8720,0.116,-0.00048161823727725157,3,37.18356164383562,0.9141771488469602,11.566666666666666,-345.6530540521544,4586.533297985154,561.8333333333334,4421.699964651821,0.44169287211740044,3.61899332664977,0.0,0.0,0.6018503980084174,1
5032,123696,48,2577,1,49084.381967213136,89822.2,300.0,20572.457529737083,25201.8,113.7,1.0,12984.854545454547,22,48476.0,59.5,-6678.964102564103,39.0,-14.6,-32100.0,7957.615731767081,1000.6666666666666,39026.0,19238.707005099644,-87.6,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,23625.0,48476.0,17326.862796352845,300.0,0.0,0.0,0.0,10.0,216.67999999999998,2166.7999999999997,325.6,86.54486055733692,59.5,27.0,-8330.281481481483,-14.6,12.0,-2963.5,-35562.0,-2653.0,324.30667304546506,0.0,0.0,0.0,0.0,0.0,0.0,6305.890442890444,61.0,0.36065573770491804,0.639344262295082,0.28057429009754825,0.19672131147540983,0.4426229508196721,0.19672131147540983,0.0,0.16393442622950818,1,0,-1.0,-1.0,6,11,42,14,1,0.46,8772,0.126,0.002439709481963003,3,54.221917808219175,0.7261528262837925,11.2,-596.3360805860807,6305.890442890444,509.9166666666667,6084.807109557111,0.19787220281981632,4.089332020398556,0.0,0.0,0.4931519061794264,1
6253,59760,24,2490,1,40204.46481481483,69643.1,300.0,12827.193914171467,41147.7,186.0,1.0,11115.263636363637,22,34557.0,19.5,-6356.33125,32.0,-14.6,-21440.0,6240.28747592751,2391.4848484848485,78919.0,15786.782893692296,-87.6,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,20249.916666666668,34557.0,9774.511124332355,300.0,0.0,0.0,0.0,10.0,153.68,1536.8,199.7,53.01512991590231,19.5,27.0,-6080.281481481483,-14.6,5.0,-7847.0,-39235.0,-7847.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4758.932386363637,54.0,0.4074074074074074,0.5925925925925926,0.5908367088771177,0.2222222222222222,0.5,0.09259259259259259,0.0,0.18518518518518517,2,0,-1.0,-1.0,4,0,0,0,1,1.0,10673,0.1,-0.0013431315033809862,4,35.964383561643835,1.1653798527443107,10.4,-611.1856971153846,4758.932386363637,235.5,4105.01571969697,0.09457831325301205,2.9806186357439426,0.0,0.0,0.7307782995616293,1
6460,48672,36,1352,1,23050.189690721654,33484.4,300.0,5423.587576531725,23124.6,100.0,1.0,2590.102941176471,34,12100.0,33.8,-1031.0063492063491,63.0,-14.6,-5880.0,1431.1625357834116,828.3684210526316,47217.0,3203.731850913305,-131.39999999999998,9.0,-115.0,-1035.0,9.0,0.0,0.0,0.0,0.0,21,4136.047619047619,12100.0,2505.9590075695664,300.0,0.0,0.0,0.0,13.0,92.8076923076923,1206.5,120.2,22.605989675985636,33.8,27.0,-1439.681481481481,-14.6,36.0,-724.5,-26082.0,-44.0,1147.1039932929236,0.0,0.0,0.0,0.0,0.0,0.0,1559.096591970122,97.0,0.35051546391752575,0.6494845360824743,0.6906081638016508,0.21649484536082475,0.27835051546391754,0.3711340206185567,0.0,0.13402061855670103,2,1,-1.0,-1.0,6,49,70,18,0,0.33899999999999997,8743,0.111,0.001496414971790986,6,46.54520547945206,0.6879602235371467,13.833333333333334,-74.53057946069993,1559.096591970122,505.0,1335.5132586367888,0.3735207100591716,3.5263605246161616,0.0,0.0,0.4695514279228735,1
6645,140400,36,3900,1,43563.619999999995,115000.2,400.0,18981.79097613385,28271.8,-5100.0,1.0,11883.849999999999,22,44739.0,100.9,-10137.95652173913,23.0,-14.6,-63200.0,13903.35690294797,947.4444444444445,25581.0,25205.982487883455,-73.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,28742.333333333332,44739.0,17647.419889320932,300.0,0.0,0.0,0.0,13.0,212.59230769230768,2763.7,315.5,75.13316468709031,100.9,23.0,-10137.956521739132,-14.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1745.8934782608685,45.0,0.4888888888888889,0.5111111111111111,0.24584131158032768,0.2,0.5111111111111111,0.0,0.0,0.28888888888888886,1,0,-1.0,-1.0,4,0,0,0,1,1.0,10673,0.1,-0.0013431315033809862,2,53.0958904109589,0.8190897435897436,13.066666666666666,-775.8640195208518,1745.8934782608685,889.4166666666666,1745.8934782608685,0.22805555555555554,4.616110126026426,0.0,0.0,0.5483561563878849,1
5176,192552,24,8023,2,23979.011764705876,49563.0,800.0,13015.026674865438,22255.5,110.4,1.0,6090.784615384617,26,23844.0,10.2,-5445.4,25.0,-30.0,-18000.0,4915.921429396528,675.4516129032259,20939.0,11526.138471140886,-180.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,13074.5,23844.0,7550.399068321429,800.0,0.0,0.0,0.0,14.0,104.74285714285713,1466.3999999999999,163.4,46.78865270530903,10.2,25.0,-5445.4,-30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,645.3846153846171,51.0,0.5098039215686274,0.49019607843137253,0.44903456207251374,0.23529411764705882,0.49019607843137253,0.0,0.0,0.27450980392156865,1,1,-1.0,-1.0,5,94,14,3,1,0.584,8547,0.12,-0.00029725674489709255,12,30.887671232876713,0.25740059827994516,14.666666666666666,-371.2772727272727,645.3846153846171,712.25,645.3846153846171,0.0887760189455316,2.341805806147327,0.0,0.0,0.15590657978115238,-1
5269,164052,36,4557,0,41752.16153846154,112045.6,-2564.7,30609.38988808057,20811.2,10800.0,-1.0,14078.810714285715,28,48181.0,53.7,-10091.767567567567,37.0,-0.4,-41400.0,11552.675699643834,472.0952380952381,19828.0,22942.152479245542,-1000.0,10.0,0.0,0.0,0.0,-0.4,-0.4,1.0,0.0,16,24513.9375,48181.0,15059.066847888242,900.0,0.0,0.0,0.0,12.0,165.30833333333334,1983.7,361.4,106.26545199583347,53.7,37.0,-10091.767567567567,-0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3987.043146718148,65.0,0.4307692307692308,0.5692307692307692,0.18573866354412846,0.24615384615384617,0.5692307692307692,0.0,0.0,0.18461538461538463,1,1,-1.0,-1.0,7,34,12,3,1,0.5920000000000001,8930,0.108,0.0024165416171340595,7,19.2,0.6829883207763392,12.233333333333333,-824.9401281390383,3987.043146718148,744.1666666666666,3987.043146718148,0.16330187989174164,3.9871304779149517,0.0,0.0,0.46643774069471183,-1
