loan_id,date,amount,duration,payments,frequency,balance_mean,balance_max,balance_min,balance_std,last_balance,first_balance,last_trans,reached_negative_balance,credit_mean,credit_count,credit_max,credit_min,credit_std,withdrawal_mean,withdrawal_count,withdrawal_max,withdrawal_min,withdrawal_std,unknown_mean,unknown_sum,unknown_count,unknown_std,payment_statement_mean,payment_statement_sum,payment_statement_count,ins_payment_mean,ins_payment_sum,ins_payment_count,sanctions_mean,sanctions_sum,sanctions_count,sanctions_std,CC,CC_mean,CC_sum,CC_max,CC_std,CC_min,CAB,CAB_mean,CAB_sum,CAB_max,CAB_std,CAB_min,IC,IC_mean,IC_sum,IC_max,IC_std,IC_min,WC,WC_mean,WC_sum,WC_max,WC_std,WC_min,RAB,RAB_mean,RAB_sum,RAB_max,RAB_std,RAB_min,CCW,CCW_mean,CCW_sum,CCW_max,CCW_std,CCW_min,mean_trans_profit,total_ops,credit_ratio,withdrawal_ratio,balance_range,last_first_balance_ratio,last_max_balance_ratio,ratio_CC,ratio_CAB,ratio_WC,ratio_RAB,ratio_CCW,ratio_IC,owner_count,disponent_count,owner_gender,card_type,has_card,region,no. of inhabitants,no. of municipalities with inhabitants < 499 ,no. of municipalities with inhabitants 500-1999,no. of municipalities with inhabitants 2000-9999 ,no. of municipalities with inhabitants >10000 ,no. of cities ,ratio of urban inhabitants ,average salary ,ratio entrepeneurs,criminality_growth,unemploymant_growth,account_age_on_loan,days_since_last_transaction,owner_age_on_loan,max_value_in_account_to_loan_ratio,last_value_in_account_to_loan_ratio,account_age_months,trans_per_month,credit_per_month,withdrawal_per_month,salary_from_month_records,withdrawal_to_credit_month_ratio,expected_month_income,actual_month_income,expected_income_to_payments_ratio,actual_income_to_payments_ratio,ratio_actual_salary_to_expected,log_credit_min,log_sanctions_std,log_CAB_sum,log_CAB_mean,log_max_value_in_account_to_loan_ratio,log_criminality_growth,status 
7138,1995-07-03,60000,60,1000,1,24643.283941605852,39393.9,400.0,5853.928886719553,16878.6,400.0,-14.6,1.0,3840.34375,48,11049.0,41.5,4081.988093684422,-1881.5528089887646,89.0,-14.6,-7000.0,1538.9646649681172,797.9024390243902,65428.0,82,4731.301853077254,-14.599999999999996,-248.19999999999993,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27,6752.518518518518,182318.0,11049.0,3160.7641769572406,100.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,96.1190476190476,2018.4999999999998,132.2,20.140546642224454,41.5,55.0,-1527.058181818182,-83988.20000000001,-14.6,1834.1268774210018,-7000.0,34.0,-2455.0,-83470.0,-1950.0,512.5944111117778,-2960.0,0.0,0.0,0.0,0.0,0.0,0.0,1958.7909410112354,137.0,0.35036496350364965,0.6496350364963503,38993.9,42.19649999999999,0.42845719768796686,0.19708029197080293,0.0,0.40145985401459855,0.24817518248175183,0.0,0.15328467153284672,1,1,0,-1.0,-1.0,2,77917,85,19,6,1,5,0.535,8390,0.132,0.0005390351271224508,0.6100000000000003,658,3,48.74794520547945,0.6565650000000001,0.28130999999999995,21.933333333333334,6.246200607902735,175.0916603343465,-85.7850824766914,1958.7909410112354,-0.48994385176815614,452.5,1712.1242743445687,0.4525,1.7121242743445686,3.783700053800152,3.730501128804756,0.0,0.0,0.0,0.4497252927357783,0.03661800284562377,1
5970,1995-07-09,465072,48,9689,1,27778.74563106796,79557.6,300.0,13613.100566191753,37152.4,300.0,-10200.0,1.0,12116.376315789474,38,35163.0,52.0,13125.870056607195,-6511.843076923076,65.0,-14.6,-42880.0,6652.734698837418,1910.65,114639.0,60,16889.489842698335,-14.599999999999996,-189.79999999999995,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,21839.0,458619.0,35163.0,9842.077590630955,300.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,106.07647058823532,1803.3000000000004,182.8,36.73534621811404,52.0,65.0,-6511.843076923075,-423269.7999999999,-14.6,6652.734698837418,-42880.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5604.533238866397,103.0,0.36893203883495146,0.6310679611650486,79257.6,123.84133333333334,0.4669874405462206,0.20388349514563106,0.0,0.6310679611650486,0.0,0.0,0.1650485436893204,2,2,0,-1.0,-1.0,6,125832,151,41,2,3,5,0.483,8512,0.102,-0.0011443829868395957,0.6100000000000003,541,1,47.2,0.1710651253999381,0.07988526507723535,18.033333333333335,5.711645101663586,671.88778091254,-361.10035546708366,5604.533238866397,-0.5374414682413882,202.28205128205127,5097.481956815115,0.020877495229853573,0.5261102236366101,25.199872774215933,3.955082494888593,0.0,0.0,0.0,0.07916374609416192,0.03499379485056451,1
6157,1995-07-10,98592,24,4108,0,54128.565384615365,78713.7,900.0,19656.294381371936,43871.9,900.0,-18800.0,1.0,12494.76153846154,13,36975.0,68.7,14073.75258525236,-9120.0,13.0,-100.0,-24500.0,8063.315075079232,3989.0625,63825.0,16,19648.852741636085,-100.0,-200.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,900.0,900.0,900.0,0.0,900.0,6.0,26704.166666666668,160225.0,36975.0,5031.660179967112,24650.0,6.0,217.8166666666667,1306.9,288.2,85.09889345148189,68.7,11.0,-8863.636363636364,-97500.0,-100.0,8806.278751808022,-24500.0,2.0,-10530.0,-21060.0,-10530.0,0.0,-10530.0,0.0,0.0,0.0,0.0,0.0,0.0,3374.76153846154,26.0,0.5,0.5,77813.7,48.74655555555556,0.5573604086709175,0.038461538461538464,0.23076923076923078,0.4230769230769231,0.07692307692307693,0.0,0.23076923076923078,1,1,1,-1.0,-1.0,1,92084,55,29,4,3,5,0.467,10124,0.141,0.005494982841753182,-0.020000000000000018,183,3,31.564383561643837,0.798378164556962,0.4449843800714054,6.1,4.262295081967213,2048.3215636822197,-1495.081967213115,3374.76153846154,-0.7299058867131395,-33.833333333333336,2497.26153846154,-0.0082359623498864,0.6079020298105015,-73.81068586585832,4.232656178019613,0.0,11.984340597576232,10.192612333782916,0.5363147478182796,0.04138437888669655,1
6153,1995-07-25,285600,60,4760,2,49651.891836734714,126077.1,1100.0,26473.421823735447,28194.4,1100.0,4200.0,1.0,11216.012500000003,24,42729.0,31.1,13346.718169462272,-9639.6,25.0,-30.0,-33600.0,10036.661745819672,754.8333333333334,27174.0,36,18389.574219416514,-30.0,-180.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,15763.764705882353,267984.0,42729.0,13443.350631117843,1100.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,171.4714285714286,1200.3000000000002,278.6,96.17001809791023,31.1,25.0,-9639.6,-240990.0,-30.0,10036.661745819672,-33600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1576.4125000000022,49.0,0.4897959183673469,0.5102040816326531,124977.1,25.63127272727273,0.22362824018001684,0.3469387755102041,0.0,0.5102040816326531,0.0,0.0,0.14285714285714285,2,2,1,-1.0,-1.0,1,95616,65,30,4,1,6,0.514,9307,0.118,0.004434404283801874,0.5799999999999996,252,12,14.638356164383561,0.4414464285714286,0.09871988795518208,8.4,5.833333333333333,1335.2395833333335,-1147.5714285714287,1576.4125000000022,-0.8594498267543835,775.5833333333334,1576.4125000000022,0.16293767507002802,0.3311790966386559,2.0325507682389627,3.4436180975461075,0.0,0.0,0.0,0.3021490540632565,0.040366277815714495,1
5693,1995-08-01,44088,24,1837,1,36548.818750000006,55576.8,1000.0,11906.808161813044,44383.2,1000.0,180.1,1.0,7533.605882352941,17,24304.5,61.8,8712.749825433313,-5580.1866666666665,15.0,-14.6,-18000.0,6036.261721328934,2814.8684210526317,53482.5,19,12849.062598582073,-14.6,-43.8,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,12702.25,127022.5,24304.5,7928.783174296041,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,149.82857142857142,1048.8,199.8,44.22841146765709,61.8,12.0,-6131.9833333333345,-73583.80000000002,-14.6,6686.76851072778,-18000.0,3.0,-3373.0,-10119.0,-3373.0,0.0,-3373.0,0.0,0.0,0.0,0.0,0.0,0.0,1953.4192156862746,32.0,0.53125,0.46875,54576.8,44.383199999999995,0.7985922183357084,0.3125,0.0,0.375,0.09375,0.0,0.21875,1,1,1,-1.0,-1.0,1,81344,61,23,4,2,6,0.5529999999999999,8899,0.149,-0.006146734854445318,0.5800000000000001,236,1,44.131506849315066,1.2605879150789332,1.0066956995100707,7.866666666666666,4.067796610169491,957.6617647058824,-709.3457627118644,1953.4192156862746,-0.7407059453080692,460.5,1672.3358823529413,0.2506804572672836,0.9103624835889719,3.6315654339911863,4.127134385045092,0.0,0.0,0.0,0.7756043555166542,0.030151763082117897,1
5922,1995-08-05,20220,12,1685,1,41077.63529411763,122906.7,500.0,25420.727566030233,31303.3,500.0,-14.6,1.0,11452.434782608696,23,49397.0,90.7,14715.895590996115,-8289.378571428571,28.0,-14.6,-48100.0,10724.061912089963,2369.3870967741937,73451.0,31,20211.56988406627,-14.6,-87.6,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,18703.64285714286,261851.0,49397.0,14891.951830575326,500.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,172.7777777777778,1555.0000000000002,374.0,84.87262187799104,90.7,23.0,-8195.113043478263,-188487.60000000003,-14.6,11878.17725852002,-48100.0,5.0,-8723.0,-43615.0,-8723.0,0.0,-8723.0,0.0,0.0,0.0,0.0,0.0,0.0,3163.0562111801246,51.0,0.45098039215686275,0.5490196078431373,122406.7,62.6066,0.2546915668551836,0.27450980392156865,0.0,0.45098039215686275,0.09803921568627451,0.0,0.17647058823529413,1,1,1,-1.0,-1.0,1,81344,61,23,4,2,6,0.5529999999999999,8899,0.149,-0.006146734854445318,0.5800000000000001,343,5,22.23835616438356,6.07847181008902,1.548135509396637,11.433333333333334,4.460641399416909,1001.6706806946381,-725.0185339441899,3163.0562111801246,-0.7238092797539052,14.666666666666666,2436.139544513458,0.00870425321463897,1.4457801451118446,166.10042348955398,4.509760001183433,0.0,0.0,0.0,1.944450259363235,0.030151763082117897,1
5959,1995-08-11,107640,24,4485,1,50214.50434782608,107783.7,600.0,22727.670225229827,65325.4,600.0,35742.0,1.0,19481.75833333333,12,53613.0,69.6,20687.868352093712,-15314.145454545454,11.0,-14.6,-46900.0,14293.447355789549,4253.875,68062.0,16,30091.64077696662,-14.6,-14.6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,600.0,600.0,600.0,0.0,600.0,6.0,38720.5,232323.0,53613.0,7295.805198879695,35742.0,5.0,171.61999999999998,858.0999999999999,258.7,70.53982563063224,69.6,9.0,-18112.733333333334,-163014.6,-14.6,14378.19631386357,-46900.0,2.0,-2720.5,-5441.0,-1861.0,1215.5165568596751,-3580.0,0.0,0.0,0.0,0.0,0.0,0.0,4167.612878787877,23.0,0.5217391304347826,0.4782608695652174,107183.7,108.87566666666667,0.6060786556779921,0.043478260869565216,0.2608695652173913,0.391304347826087,0.08695652173913043,0.0,0.21739130434782608,1,1,1,-1.0,-1.0,1,88884,80,26,6,2,5,0.467,8507,0.132,0.005794068673777058,0.18000000000000016,179,6,35.74246575342466,1.001335005574136,0.6068877740616871,5.966666666666667,3.8547486033519553,3265.0991620111727,-2566.6165566277296,4167.612878787877,-0.7860761432577119,410.5833333333333,3869.2795454545435,0.09154589371980676,0.8627156177156173,9.423859254202258,4.2456340097683265,0.0,12.3558882281012,10.564150280309573,0.648490459262539,0.04167129869226336,1
5980,1995-08-18,21396,12,1783,1,30812.946153846144,46848.9,1000.0,7990.971151238131,24782.0,1000.0,-14075.0,1.0,5691.885294117647,34,16048.0,59.2,5807.16104175945,-3835.0454545454554,44.0,-14.6,-14075.0,3805.580124186951,428.44444444444446,23136.0,54,8096.239128456943,-14.599999999999998,-145.99999999999997,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,3040.0,15200.0,6000.0,2328.7335614019908,800.0,15.0,11768.8,176532.0,16048.0,2214.6964061533513,10699.0,14.0,128.00714285714284,1792.1,174.4,30.874795901803495,59.2,44.0,-3835.0454545454554,-168742.00000000003,-14.6,3805.58012418695,-14075.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1856.839839572192,78.0,0.4358974358974359,0.5641025641025641,45848.9,24.782,0.5289772011722794,0.0641025641025641,0.19230769230769232,0.5641025641025641,0.0,0.0,0.1794871794871795,2,2,0,-1.0,-1.0,5,58796,22,16,7,1,5,0.519,9045,0.124,0.0005782706306551466,0.4700000000000002,440,2,26.956164383561642,2.1896102075154236,1.1582538792297625,14.666666666666666,5.318181818181818,388.08308823529416,-261.4803719008265,1856.839839572192,-0.6737741989475496,753.75,1856.839839572192,0.4227425687044307,1.0414132583130633,2.4634691072267887,4.084294226368599,0.0,12.08126310671752,9.37329220775651,1.1317009782536807,0.03665582689489143,1
6764,1995-08-26,33984,48,708,1,38587.759999999995,55077.5,600.0,9896.492445941636,44465.4,600.0,-10300.0,1.0,5087.997222222222,36,20196.0,18.2,7009.14635285256,-4079.4764705882358,34.0,-14.6,-14700.0,5211.552234310305,1017.8536585365854,41732.0,41,10087.91693453355,-14.599999999999998,-102.19999999999999,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,12880.857142857143,180332.0,20196.0,5024.318260025133,600.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,128.90454545454543,2835.8999999999996,196.9,60.57457015764576,18.2,34.0,-4079.4764705882358,-138702.2,-14.6,5211.552234310306,-14700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1008.5207516339865,70.0,0.5142857142857142,0.4857142857142857,54477.5,74.10900000000001,0.8073242249557442,0.2,0.0,0.4857142857142857,0.0,0.0,0.3142857142857143,1,1,0,-1.0,-1.0,6,197099,29,41,10,2,10,0.747,9624,0.145,-0.0011111167484360652,0.71,367,7,23.073972602739726,1.6206891478342749,1.3084216101694917,12.233333333333333,5.722070844686649,415.9125794732062,-333.4721910562591,1008.5207516339865,-0.8017843352529372,802.0,1008.5207516339865,1.1327683615819208,1.4244643384660827,1.2575071716134494,2.91235066461494,0.0,0.0,0.0,0.9290117024409368,0.03502591659395952,1
5237,1995-08-29,45336,24,1889,1,48152.95333333336,71486.0,800.0,11574.102240004077,39839.5,800.0,-1100.0,1.0,10959.40303030303,33,30436.0,16.3,11427.286514700374,-5645.975438596492,57.0,-14.6,-19900.0,5329.231956063541,2086.3653846153848,108491.0,52,14619.902680705094,-14.599999999999996,-160.59999999999997,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18,19943.944444444445,358991.0,30436.0,7600.404714241303,800.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,177.95333333333332,2669.2999999999997,219.0,51.34114009901482,16.3,45.0,-5570.235555555557,-250660.60000000006,-14.6,6009.866429961634,-19900.0,12.0,-5930.0,-71160.0,-5930.0,0.0,-5930.0,0.0,0.0,0.0,0.0,0.0,0.0,5313.427591706539,90.0,0.36666666666666664,0.6333333333333333,70686.0,49.799375,0.5573049268388216,0.2,0.0,0.5,0.13333333333333333,0.0,0.16666666666666666,1,1,0,-1.0,-1.0,5,51428,50,11,3,1,4,0.527,8402,0.12,0.0019444660496227735,0.8500000000000001,489,9,38.35890410958904,1.5768043056290806,0.8787608081877537,16.3,5.521472392638037,672.3560141290202,-346.3788612635884,5313.427591706539,-0.5151718047949533,206.0,4819.260925039872,0.10905240868184224,2.551223358941171,23.39447050990229,2.803360380906535,0.0,0.0,0.0,0.9115276960227247,0.037971983508088225,1
6726,1995-09-03,85860,60,1431,1,30461.404166666674,44713.5,1000.0,7824.866629042194,39220.2,1000.0,156.1,1.0,3868.0851063829787,47,16713.0,5.0,5516.512883783313,-2906.795918367347,49.0,-14.6,-10300.0,2533.379452263253,1556.530612244898,76270.0,49,7262.360893969102,-14.599999999999998,-145.99999999999997,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19,9417.368421052632,178930.0,16713.0,4817.035593835767,100.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,102.5,2870.0,163.1,52.016236781305984,5.0,40.0,-2570.150000000001,-102806.00000000004,-14.6,2695.597981800546,-10300.0,9.0,-4403.0,-39627.0,-4403.0,0.0,-4403.0,0.0,0.0,0.0,0.0,0.0,0.0,961.2891880156317,96.0,0.4895833333333333,0.5104166666666666,43713.5,39.2202,0.8771444865644603,0.19791666666666666,0.0,0.4166666666666667,0.09375,0.0,0.2916666666666667,1,1,1,-1.0,-1.0,1,88884,80,26,6,2,5,0.467,8507,0.132,0.005794068673777058,0.18000000000000016,431,3,39.8986301369863,0.5207721872816212,0.45679245283018866,14.366666666666667,6.682134570765661,269.2402626252653,-202.3291822529476,961.2891880156317,-0.7514818930872681,342.0,594.3725213489649,0.2389937106918239,0.4153546620188434,1.7379313489735817,1.6486586255873816,0.0,0.0,0.0,0.3591339417583931,0.04167129869226336,1
6933,1995-09-09,188688,48,3931,1,42203.17272727272,71255.7,400.0,20050.27841673887,23579.7,400.0,-3592.0,1.0,10950.116666666669,12,35378.0,70.0,13612.244491822483,-10782.16,10.0,-14.6,-24500.0,9505.019817058073,1960.9333333333334,29414.0,15,19545.84396257997,-14.6,-14.6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,350.0,700.0,400.0,70.71067811865476,300.0,5.0,25943.6,129718.0,35378.0,5273.989931731004,23585.0,5.0,196.68,983.4000000000001,290.8,87.55313815049693,70.0,9.0,-11224.28888888889,-101018.6,-14.6,9971.933110039954,-24500.0,1.0,-6803.0,-6803.0,-6803.0,0.0,-6803.0,0.0,0.0,0.0,0.0,0.0,0.0,167.95666666666875,22.0,0.5454545454545454,0.45454545454545453,70855.7,58.94925,0.3309166845599721,0.09090909090909091,0.22727272727272727,0.4090909090909091,0.045454545454545456,0.0,0.22727272727272727,1,1,1,-1.0,-1.0,6,197099,29,41,10,2,10,0.747,9624,0.145,-0.0011111167484360652,0.71,160,3,30.15068493150685,0.37763768761129485,0.12496661154922412,5.333333333333333,4.125,2053.1468750000004,-2021.655,167.95666666666875,-0.9846616550508592,235.08333333333334,-398.9599999999979,0.05980242516747223,-0.1014907148308313,-1.6971003190357938,4.251348311031766,0.0,11.773125851480039,10.16371877445424,0.2538311186077046,0.03502591659395952,1
5145,1995-09-16,309552,48,6449,1,56105.499999999985,121713.2,700.0,21979.384405419012,51799.4,700.0,-16300.0,1.0,20681.70625,16,58041.0,55.7,21612.294539342456,-14689.884210526317,19.0,-14.6,-50600.0,12469.073072618205,5128.523809523809,107699.0,21,31128.138594556283,-14.6,-43.8,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,700.0,700.0,700.0,0.0,700.0,8.0,41112.375,328899.0,58041.0,6840.197447808067,38694.0,7.0,186.90000000000003,1308.3000000000002,254.6,64.61313076044735,55.7,15.0,-14796.253333333334,-221943.80000000002,-14.6,14136.563405674895,-50600.0,4.0,-14291.0,-57164.0,-14291.0,0.0,-14291.0,0.0,0.0,0.0,0.0,0.0,0.0,5991.822039473682,35.0,0.45714285714285713,0.5428571428571428,121013.2,73.99914285714286,0.4255857211871843,0.02857142857142857,0.22857142857142856,0.42857142857142855,0.11428571428571428,0.0,0.2,1,1,0,-1.0,-1.0,4,226122,32,50,7,4,4,0.626,8994,0.11,-0.0020519896339144354,0.9900000000000002,241,1,60.67123287671233,0.39319145087093604,0.16733666718354268,8.033333333333333,4.356846473029045,2574.486255186722,-1828.6162917667616,5991.822039473682,-0.710283959793033,-441.4166666666667,4800.905372807015,-0.06844730449165246,0.7444418317269367,-10.876130729409887,4.023564380161053,0.0,12.703509032177148,10.624088773335593,0.265825857605111,0.034117015259256395,1
7008,1995-09-22,36168,12,3014,1,39063.76666666668,63738.0,300.0,14039.273386590512,29138.1,300.0,-3000.0,1.0,9289.213333333335,15,27122.0,64.2,10031.543256424897,-5247.628571428571,21.0,-14.6,-18500.0,4690.409135794324,2261.304347826087,52010.0,23,12530.129388560643,-14.6,-29.2,2.0,-6953.0,-20859.0,3.0,0.0,0.0,0.0,0.0,2,1350.0,2700.0,2400.0,1484.9242404917497,300.0,7.0,19372.571428571428,135608.0,27122.0,3417.176800476424,18081.0,6.0,171.70000000000002,1030.2,255.9,68.0755756494207,64.2,13.0,-5639.246153846155,-73310.20000000001,-14.6,5764.971262810044,-18500.0,8.0,-4611.25,-36890.0,-1507.0,2266.1003476709247,-6953.0,0.0,0.0,0.0,0.0,0.0,0.0,4041.5847619047636,36.0,0.4166666666666667,0.5833333333333334,63438.0,97.127,0.4571542878659512,0.05555555555555555,0.19444444444444445,0.3611111111111111,0.2222222222222222,0.0,0.16666666666666666,1,1,0,-1.0,-1.0,0,1204953,0,0,0,1,1,1.0,12541,0.167,0.01114566294286997,0.14,202,5,34.11506849315069,1.7622760451227604,0.8056320504313205,6.733333333333333,5.346534653465347,1379.5861386138615,-779.3507779349363,4041.5847619047636,-0.5649163586972457,919.5,3916.00142857143,0.3050763105507631,1.2992705469712773,4.258837877728581,4.165113633110308,0.0,11.817531023967346,9.871665118784263,0.9834230598219579,0.046791337917245907,1
7227,1995-10-02,314520,60,5242,2,63527.41999999999,128119.4,500.0,28698.37982616585,50487.0,500.0,-30.0,1.0,18056.9125,56,49457.0,88.2,16897.73862636991,-12982.432432432432,74.0,-30.0,-56700.0,14255.884538492312,1940.314606741573,172688.0,89,26028.654651956305,-30.0,-390.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40,25183.35,1007334.0,49457.0,14844.626726313792,500.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,240.81874999999997,3853.0999999999995,371.7,95.22702150650309,88.2,62.0,-13468.322580645161,-835036.0,-30.0,15547.675502581733,-56700.0,12.0,-10472.0,-125664.0,-10472.0,0.0,-10472.0,0.0,0.0,0.0,0.0,0.0,0.0,5074.480067567567,130.0,0.4307692307692308,0.5692307692307692,127619.4,100.974,0.3940621014459949,0.3076923076923077,0.0,0.47692307692307695,0.09230769230769231,0.0,0.12307692307692308,1,1,1,-1.0,-1.0,2,105606,77,26,7,2,7,0.53,8254,0.097,0.0015055962729390376,0.9699999999999998,484,2,39.8986301369863,0.4073489762177286,0.16052079359023275,16.133333333333333,8.057851239669422,1119.2301136363635,-804.6962251507706,5074.480067567567,-0.7189729934412893,-184.83333333333334,4201.8134009009,-0.035260078850311585,0.8015668448876192,-22.732985036434084,4.481871969643598,0.0,0.0,0.0,0.2766201600728127,0.037549376771769075,1
6600,1995-10-08,21852,36,607,1,38509.05000000001,60863.2,700.0,15001.855573002804,42899.4,700.0,-26.0,1.0,8711.658333333335,12,27736.5,27.8,10570.555294561342,-10273.433333333332,6.0,-14.6,-18100.0,8186.33366573014,3845.5,42300.5,11,17162.15366292937,-14.6,-14.6,1.0,-26.0,-26.0,1.0,0.0,0.0,0.0,0.0,7,14842.92857142857,103900.5,27736.5,9979.42931078965,700.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,127.88000000000002,639.4000000000001,176.8,62.048102307806325,27.8,5.0,-12322.92,-61614.6,-14.6,7229.599341042352,-18100.0,1.0,-26.0,-26.0,-26.0,0.0,-26.0,0.0,0.0,0.0,0.0,0.0,0.0,-1561.7749999999978,18.0,0.6666666666666666,0.3333333333333333,60163.2,61.28485714285714,0.7048495642687207,0.3888888888888889,0.0,0.2777777777777778,0.05555555555555555,0.0,0.2777777777777778,1,1,0,-1.0,-1.0,3,125236,28,11,1,4,5,0.877,9675,0.1,-0.0010619949535277395,1.25,169,3,40.868493150684934,2.7852462017206663,1.963179571663921,5.633333333333334,3.195266272189349,1546.4482248520712,-1823.686390532544,-1561.7749999999978,-1.1792741336083157,806.25,-1561.7749999999978,1.3282537067545306,-2.5729406919275086,-1.9370852713178268,3.332204510175204,0.0,0.0,0.0,1.3074033661207187,0.035073346511096025,1
6712,1995-10-14,266220,60,4437,1,34922.88125000001,66744.4,900.0,11836.447603426752,38159.6,900.0,-5200.0,1.0,7942.118867924529,53,33190.0,83.4,11465.41167371299,-4206.2879120879115,91.0,-14.6,-23840.0,4891.858852529831,1125.0405405405406,83253.0,74,13699.740238952427,-14.599999999999996,-175.19999999999996,12.0,-3344.0,-43472.0,13.0,0.0,0.0,0.0,0.0,21,19859.428571428572,417048.0,33190.0,9736.42937411569,900.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,121.38437500000002,3884.3000000000006,180.7,26.233875039665296,83.4,52.0,-5398.753846153848,-280735.20000000007,-14.6,6075.670409501066,-23840.0,39.0,-2616.3333333333335,-102037.0,-410.0,1610.7385415152908,-4095.0,0.0,0.0,0.0,0.0,0.0,0.0,3735.8309558366172,144.0,0.3680555555555556,0.6319444444444444,65844.4,42.39955555555555,0.5717273658913707,0.14583333333333334,0.0,0.3611111111111111,0.2708333333333333,0.0,0.2222222222222222,1,1,1,-1.0,-1.0,5,70646,94,14,3,1,4,0.584,8547,0.12,-0.00029725674489709255,0.9900000000000002,522,2,30.673972602739727,0.2507114416647885,0.14333859214183758,17.4,8.275862068965518,456.4436130991109,-241.74068460275356,3735.8309558366172,-0.5296178490951141,678.0833333333334,3701.6642891699507,0.1528247314251371,0.8342718704462364,5.459010872562296,4.426043520090656,0.0,0.0,0.0,0.1501666336803799,0.03581145523841821,1
7057,1995-10-20,231696,36,6436,2,45873.61666666664,108575.3,800.0,20926.36944251439,47174.7,800.0,-331.0,1.0,20382.05588235294,34,60566.0,102.1,22050.37882088102,-7099.076086956522,92.0,-30.0,-36000.0,7662.99389779632,1984.2987012987012,152791.0,77,22699.534313021144,-30.0,-330.0,11.0,-7082.0,-84984.0,12.0,0.0,0.0,0.0,0.0,3,1266.6666666666667,3800.0,2800.0,1361.3718571108093,200.0,16.0,42900.625,686410.0,60566.0,6895.856300465278,40377.0,15.0,185.32666666666665,2779.8999999999996,322.4,57.91796497345765,102.1,57.0,-9364.508771929824,-533777.0,-30.0,8757.161808083563,-36000.0,35.0,-3409.657142857143,-119338.0,-331.0,2870.6672717112224,-7082.0,0.0,0.0,0.0,0.0,0.0,0.0,13282.979795396417,126.0,0.2698412698412698,0.7301587301587301,107775.3,58.968374999999995,0.4344883228505931,0.023809523809523808,0.12698412698412698,0.4523809523809524,0.2777777777777778,0.0,0.11904761904761904,2,2,0,-1.0,-1.0,0,1204953,0,0,0,1,1,1.0,12541,0.167,0.01114566294286997,0.14,476,10,22.405479452054795,0.4686110247911056,0.20360601823078514,15.866666666666667,7.941176470588235,1284.5833539298071,-447.42076178297407,13282.979795396417,-0.3483002955115533,814.9166666666666,13052.813128729751,0.126618500103584,2.0280940224875312,16.017359397152777,4.627909672957581,0.0,13.439231852668506,10.666664982986603,0.32203092003435724,0.046791337917245907,1
