loan_id,payments,balance_mean,balance_min,reached_negative_balance,unknown_sum,sanctions_mean,sanctions_sum,sanctions_count,sanctions_std,credit_cash_max,credit_cash_std,col_another_bank_mean,col_another_bank_sum,col_another_bank_max,col_another_bank_std,col_another_bank_min,interest_mean,interest_min,rem_another_bank,rem_another_bank_mean,rem_another_bank_sum,rem_another_bank_max,rem_another_bank_min,mean_trans_profit,credit_ratio,withdrawal_ratio,ratio_credit_cash,ratio_rem_another_bank,owner_count,disponent_count,salary_mth_calc,real_mth_income,ratio_withd_credit_mth,real_income_to_payments_ratio,log_sanctions_std,status
5533,4641,65097.22434210523,500.0,1.0,145123.0,0.0,0.0,0.0,0.0,49388.0,13762.106291269507,0.0,0.0,0.0,0.0,0.0,243.01250000000002,29.0,28.0,-3812.5,-106750.0,-733.0,-6892.0,8837.507853795689,0.3618421052631579,0.6381578947368421,0.2565789473684211,0.18421052631578946,1,1,8837.507853795689,8263.174520462355,-0.5388664984929121,1.780472855087773,0.0,1
6232,7685,19256.894827586206,500.0,1.0,41043.0,0.0,0.0,0.0,0.0,11600.0,2576.193117046117,0.0,0.0,0.0,0.0,0.0,72.80000000000001,9.5,0.0,0.0,0.0,0.0,0.0,441.38095238095275,0.5172413793103449,0.4827586206896552,0.3448275862068966,0.0,1,1,441.38095238095275,180.66666666666703,-0.881105237706148,0.023509000216872744,0.0,-1
6888,3298,48944.827826086956,300.0,1.0,132536.0,0.0,0.0,0.0,0.0,49603.0,16054.214106909008,0.0,0.0,0.0,0.0,0.0,170.5125,21.3,23.0,-6874.04347826087,-158103.0,-4017.0,-9493.0,1721.4784540474748,0.4608695652173913,0.5391304347826087,0.1826086956521739,0.2,1,1,1721.4784540474748,930.3951207141414,-0.8129515964296234,0.2821088904530447,0.0,1
6066,7242,61218.658666666684,1000.0,1.0,92179.0,0.0,0.0,0.0,0.0,1000.0,0.0,53502.692307692305,695535.0,74522.0,9328.63532699733,49681.0,254.4083333333333,43.3,0.0,0.0,0.0,0.0,0.0,14557.104474097336,0.3466666666666667,0.6533333333333333,0.013333333333333334,0.0,2,2,14557.104474097336,14557.104474097336,-0.4589890472283316,2.010094514512198,0.0,1
5549,841,37570.62790697674,800.0,1.0,76970.0,0.0,0.0,0.0,0.0,22927.5,6742.01039783724,0.0,0.0,0.0,0.0,0.0,133.04999999999998,32.6,5.0,-7289.0,-36445.0,-7289.0,-7289.0,3465.2653508771955,0.4418604651162791,0.5581395348837209,0.2558139534883721,0.11627906976744186,1,1,3465.2653508771955,2857.848684210529,-0.5838555677190781,3.398155391451283,0.0,1
5060,4201,57340.50819672131,900.0,1.0,106378.0,0.0,0.0,0.0,0.0,49937.0,10750.406117719758,0.0,0.0,0.0,0.0,0.0,182.35714285714286,8.2,10.0,-4191.5,-41915.0,-886.0,-7497.0,5856.087362637361,0.4262295081967213,0.5737704918032787,0.3114754098360656,0.16393442622950818,1,1,5856.087362637361,5231.337362637361,-0.6092078928567304,1.2452600244316498,0.0,-1
6004,5996,49727.45611510796,700.0,1.0,78262.0,0.0,0.0,0.0,0.0,46108.0,15239.709558580342,0.0,0.0,0.0,0.0,0.0,193.2529411764706,6.7,32.0,-1743.5,-55792.0,-800.0,-2687.0,7266.286910268268,0.3381294964028777,0.6618705035971223,0.2158273381294964,0.2302158273381295,1,1,7266.286910268268,7042.370243601601,-0.4811130133498954,1.174511381521281,0.0,1
5126,4336,36369.975000000006,-1069.7,-1.0,79767.0,0.0,0.0,0.0,0.0,47493.0,15594.421621742395,0.0,0.0,0.0,0.0,0.0,140.33846153846156,30.9,0.0,0.0,0.0,0.0,0.0,4354.760394088669,0.453125,0.546875,0.25,0.0,1,1,4354.760394088669,4354.760394088669,-0.6316912790108578,1.004326659153291,0.0,-1
7220,3647,36635.11566265062,1000.0,1.0,102945.0,0.0,0.0,0.0,0.0,2200.0,848.5281374238571,24226.5,339171.0,32823.0,4658.845346385568,21882.0,138.95384615384617,12.1,10.0,-7312.0,-73120.0,-7312.0,-7312.0,6075.297318007662,0.3493975903614458,0.6506024096385542,0.024096385542168676,0.12048192771084337,1,1,6075.297318007662,5465.963984674329,-0.4881022919511211,1.498756233801571,0.0,1
6668,2076,37912.99850746269,700.0,1.0,81048.0,0.0,0.0,0.0,0.0,30918.0,6843.750748507159,0.0,0.0,0.0,0.0,0.0,148.725,16.5,8.0,-6184.0,-49472.0,-6184.0,-6184.0,4906.315103189492,0.3880597014925373,0.6119402985074627,0.208955223880597,0.11940298507462686,1,1,4906.315103189492,4390.981769856159,-0.5617144500534549,2.1151164594682847,0.0,1
5395,8308,51992.85476190484,500.0,1.0,30167.0,0.0,0.0,0.0,0.0,47189.0,14800.685708546811,0.0,0.0,0.0,0.0,0.0,189.4076923076923,46.2,24.0,-3110.0,-74640.0,-1085.0,-5135.0,7752.297934782609,0.36507936507936506,0.6349206349206349,0.2619047619047619,0.19047619047619047,1,1,7752.297934782609,7661.8812681159425,-0.5612406957385784,0.9222293293350918,0.0,-1
6836,3155,32354.031372548976,800.0,1.0,33655.0,0.0,0.0,0.0,0.0,28413.0,8186.757428921415,0.0,0.0,0.0,0.0,0.0,108.74615384615385,43.8,18.0,-1964.0,-35352.0,-1311.0,-2617.0,2360.024285714285,0.4117647058823529,0.5882352941176471,0.1568627450980392,0.17647058823529413,1,1,2360.024285714285,2250.774285714285,-0.6370727538615546,0.7133991396875705,0.0,1
6064,1219,32788.14215686275,200.0,1.0,36248.0,0.0,0.0,0.0,0.0,23230.5,6392.788641638847,0.0,0.0,0.0,0.0,0.0,136.7846153846154,49.4,33.0,-1616.4242424242425,-53342.0,-2.0,-5315.0,5179.411431270666,0.28431372549019607,0.7156862745098039,0.1568627450980392,0.3235294117647059,1,1,5179.411431270666,5179.244764603999,-0.33596173805373697,4.248765188354388,0.0,1
6919,3358,40838.75520833332,600.0,1.0,88527.0,0.0,0.0,0.0,0.0,48618.0,15459.058077170592,0.0,0.0,0.0,0.0,0.0,171.84,85.0,12.0,-3225.0,-38700.0,-3225.0,-3225.0,6116.461111111113,0.375,0.625,0.21875,0.125,1,1,6116.461111111113,5847.711111111113,-0.5339440663286341,1.7414267751968768,0.0,1
6841,3585,60743.95714285712,200.0,1.0,56097.0,0.0,0.0,0.0,0.0,45518.0,12243.46276651959,0.0,0.0,0.0,0.0,0.0,166.9923076923077,19.3,0.0,0.0,0.0,0.0,0.0,-1617.773411764707,0.5952380952380952,0.40476190476190477,0.2857142857142857,0.0,1,1,-1617.773411764707,-1617.773411764707,-1.1509968317738757,-0.4512617606038234,0.0,1
6038,6739,45414.07368421051,200.0,1.0,82617.0,0.0,0.0,0.0,0.0,44802.0,14905.48593011531,0.0,0.0,0.0,0.0,0.0,187.8111111111111,52.9,5.0,-3008.0,-15040.0,-3008.0,-3008.0,2864.0996305418703,0.49122807017543857,0.5087719298245614,0.3333333333333333,0.08771929824561403,1,1,2864.0996305418703,2613.4329638752038,-0.793640711169646,0.3878072360699219,0.0,1
6729,6224,48484.62410714286,1100.0,1.0,186945.0,0.0,0.0,0.0,0.0,1100.0,0.0,40847.1875,653555.0,56019.0,7527.32694669894,37346.0,209.23125,96.1,12.0,-13711.0,-164532.0,-13711.0,-13711.0,3458.578684807255,0.4375,0.5625,0.008928571428571428,0.10714285714285714,2,2,3458.578684807255,2315.995351473922,-0.743751034919529,0.3721072222805144,0.0,1
7198,3814,32555.818518518518,800.0,1.0,53312.0,0.0,0.0,0.0,0.0,36574.0,11230.970807943937,0.0,0.0,0.0,0.0,0.0,92.96666666666665,24.2,0.0,0.0,0.0,0.0,0.0,-5098.745454545455,0.8148148148148148,0.18518518518518517,0.37037037037037035,0.0,1,1,-5098.745454545455,-5098.745454545455,-2.0845499653864152,-1.3368498832054154,0.0,1
6686,6239,57496.989247311845,200.0,1.0,37057.0,0.0,0.0,0.0,0.0,200.0,0.0,40738.0,692546.0,56152.0,7354.8942633460065,37435.0,212.84375,32.7,0.0,0.0,0.0,0.0,0.0,9358.701744765707,0.3655913978494624,0.6344086021505376,0.010752688172043012,0.0,2,2,9358.701744765707,9358.701744765707,-0.5429215345768357,1.5000323360740033,0.0,1
5836,3318,63494.200000000004,900.0,1.0,98305.0,0.0,0.0,0.0,0.0,900.0,0.0,48521.0,242605.0,66165.0,9863.295848751573,44110.0,239.375,112.5,1.0,-9516.0,-9516.0,-9516.0,-9516.0,-1339.75,0.625,0.375,0.0625,0.0625,1,1,-1339.75,-2132.75,-1.0548039065296313,-0.642781796262809,0.0,1
7061,5079,54422.59677419357,600.0,1.0,39038.0,0.0,0.0,0.0,0.0,49558.0,15276.814571826042,0.0,0.0,0.0,0.0,0.0,200.70666666666665,17.7,0.0,0.0,0.0,0.0,0.0,5307.366951566957,0.41935483870967744,0.5806451612903226,0.25806451612903225,0.0,1,1,5307.366951566957,5307.366951566957,-0.6746350169654266,1.0449629753035947,0.0,1
5595,6908,57141.73095238097,900.0,1.0,151718.0,0.0,0.0,0.0,0.0,10500.0,4596.737973824482,45589.6,683844.0,62168.0,8580.137151750963,41445.0,257.04,130.5,33.0,-3292.0,-108636.0,-41.0,-9716.0,13544.853196930948,0.2698412698412698,0.7301587301587301,0.031746031746031744,0.2619047619047619,2,2,13544.853196930948,12735.186530264282,-0.3442613256569529,1.843541767554181,0.0,1
5723,1969,47420.8418181818,1000.0,1.0,175267.0,0.0,0.0,0.0,0.0,43694.0,12070.335349592111,0.0,0.0,0.0,0.0,0.0,169.73333333333332,1.7,12.0,-9503.0,-114036.0,-9503.0,-9503.0,3368.901304784211,0.44545454545454544,0.5545454545454546,0.2818181818181818,0.10909090909090909,1,1,3368.901304784211,2576.9846381175444,-0.7141093733113368,1.3087783840109417,0.0,1
6120,4358,46230.33970588231,1000.0,1.0,42365.0,0.0,0.0,0.0,0.0,1000.0,0.0,39232.307692307695,510020.0,54645.0,6840.348314530669,36430.0,167.21666666666667,70.1,0.0,0.0,0.0,0.0,0.0,8570.558974358974,0.38235294117647056,0.6176470588235294,0.014705882352941176,0.0,1,1,8570.558974358974,8570.558974358974,-0.5656472133543693,1.966626657723491,0.0,1
6895,3492,36080.3867132867,900.0,1.0,104931.0,0.0,0.0,0.0,0.0,48546.0,16617.878393881878,0.0,0.0,0.0,0.0,0.0,116.29189189189188,0.8,30.0,-3694.5,-110835.0,-2735.0,-4654.0,2177.0630952380934,0.4405594405594406,0.5594405594405595,0.18181818181818182,0.2097902097902098,1,1,2177.0630952380934,1789.2297619047602,-0.7257705637624795,0.5123796569028523,0.0,1
5882,7318,25533.214285714286,800.0,1.0,69384.0,0.0,0.0,0.0,0.0,14886.0,4146.751191872192,0.0,0.0,0.0,0.0,0.0,105.9,54.5,11.0,-5005.0,-55055.0,-5005.0,-5005.0,589.4627339761755,0.4880952380952381,0.5119047619047619,0.32142857142857145,0.13095238095238096,2,2,589.4627339761755,172.3794006428422,-0.8782265021266894,0.023555534386832767,0.0,1
5754,1921,23771.96608187136,700.0,1.0,121374.0,0.0,0.0,0.0,0.0,20812.0,6233.229572338711,0.0,0.0,0.0,0.0,0.0,101.14736842105263,34.7,61.0,-1710.8524590163934,-104362.0,-262.0,-3189.0,4343.154878048779,0.2807017543859649,0.7192982456140351,0.1695906432748538,0.3567251461988304,2,2,4343.154878048779,4083.654878048779,-0.355839599242285,2.1257963966937945,0.0,1
6594,7904,14900.0,600.0,1.0,22500.0,0.0,0.0,0.0,0.0,11500.0,4623.310502226733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4500.0,1.0,0.0,1.0,0.0,1,1,4500.0,4500.0,0.0,0.569331983805668,0.0,-1
6738,6395,27658.48780487805,-2719.7,-1.0,9760.0,-20.03333333333333,-60.099999999999994,3.0,11.473592869425572,47953.0,14443.784906797233,0.0,0.0,0.0,0.0,0.0,84.13333333333334,4.9,19.0,-4943.9473684210525,-93935.0,-555.0,-8894.0,1212.805861244021,0.4634146341463415,0.5365853658536586,0.2073170731707317,0.23170731707317074,1,1,1212.805861244021,1166.555861244021,-0.8452980011558258,0.18241686649632852,2.5236138392376004,-1
6624,5955,47991.53023255813,200.0,1.0,104184.0,0.0,0.0,0.0,0.0,48487.0,14045.468858480499,0.0,0.0,0.0,0.0,0.0,208.4375,35.9,4.0,-7268.0,-29072.0,-7268.0,-7268.0,5048.827173913043,0.46511627906976744,0.5348837209302325,0.27906976744186046,0.09302325581395349,2,2,5048.827173913043,4443.160507246376,-0.6155903164188264,0.7461226712420447,0.0,1
6216,5885,57219.5745098039,1000.0,1.0,100188.0,0.0,0.0,0.0,0.0,1000.0,70.71067811865476,38028.307692307695,494368.0,52968.0,6630.424915803101,35312.0,265.04166666666663,105.9,34.0,-2432.8823529411766,-82718.0,-1374.0,-3684.0,12450.401925925926,0.2647058823529412,0.7352941176470589,0.0196078431372549,0.3333333333333333,1,1,12450.401925925926,12198.068592592592,-0.3269359063046541,2.0727389282230404,0.0,1
6229,489,42224.43909774433,1100.0,1.0,123952.0,0.0,0.0,0.0,0.0,33098.0,8086.215124215266,0.0,0.0,0.0,0.0,0.0,157.20000000000002,34.8,38.0,-3034.2631578947367,-115302.0,-1321.0,-5015.0,7521.966208476517,0.2706766917293233,0.7293233082706767,0.14285714285714285,0.2857142857142857,1,1,7521.966208476517,7302.382875143184,-0.34698289194862636,14.933298313176245,0.0,1
5887,5354,37265.655263157896,700.0,1.0,26979.0,0.0,0.0,0.0,0.0,41064.0,14135.704605775914,0.0,0.0,0.0,0.0,0.0,156.15,8.8,0.0,0.0,0.0,0.0,0.0,2824.109443269909,0.4342105263157895,0.5657894736842105,0.25,0.0,2,2,2824.109443269909,2824.109443269909,-0.6944186758724412,0.527476548985788,0.0,1
6808,6330,45134.72168674703,1100.0,1.0,50397.0,0.0,0.0,0.0,0.0,49115.0,14540.471121927894,0.0,0.0,0.0,0.0,0.0,145.0125,24.3,0.0,0.0,0.0,0.0,0.0,-82.05005847953362,0.5421686746987951,0.4578313253012048,0.25301204819277107,0.0,2,2,-82.05005847953362,-82.05005847953362,-1.0101056466817704,-0.012962094546529798,0.0,1
6297,1459,39290.61805555553,900.0,1.0,46040.0,0.0,0.0,0.0,0.0,17580.0,3540.670009708199,0.0,0.0,0.0,0.0,0.0,152.3642857142857,36.7,0.0,0.0,0.0,0.0,0.0,2731.9992918961448,0.4305555555555556,0.5694444444444444,0.2361111111111111,0.0,1,1,2731.9992918961448,2731.9992918961448,-0.5730241773444404,1.8725149361865283,0.0,1
5161,4091,41660.392857142855,500.0,1.0,67980.0,0.0,0.0,0.0,0.0,500.0,0.0,24545.0,98180.0,24545.0,0.0,24545.0,162.70000000000002,74.1,0.0,0.0,0.0,0.0,0.0,-1173.6787878787873,0.7857142857142857,0.21428571428571427,0.07142857142857142,0.0,1,1,-1173.6787878787873,-1173.6787878787873,-1.1295500597721635,-0.28689288386184,0.0,1
5390,7094,40091.18311688309,200.0,1.0,100480.0,0.0,0.0,0.0,0.0,36552.0,11441.335524676973,0.0,0.0,0.0,0.0,0.0,167.25384615384613,83.9,10.0,-5922.0,-59220.0,-5922.0,-5922.0,4850.143338008416,0.4025974025974026,0.5974025974025974,0.23376623376623376,0.12987012987012986,1,1,4850.143338008416,4356.643338008416,-0.5953801135317175,0.614130721455937,0.0,1
6150,6918,67891.93520408169,700.0,1.0,175892.0,0.0,0.0,0.0,0.0,48883.0,13031.187143969632,0.0,0.0,0.0,0.0,0.0,269.63333333333327,90.2,36.0,-3450.0,-124200.0,-573.0,-6327.0,10194.676049982641,0.34183673469387754,0.6581632653061225,0.23469387755102042,0.1836734693877551,1,1,10194.676049982641,9667.426049982641,-0.4934150764588167,1.3974307675603703,0.0,1
6223,1272,36039.051562500004,900.0,1.0,43926.0,0.0,0.0,0.0,0.0,24372.0,5779.999653979228,0.0,0.0,0.0,0.0,0.0,142.6818181818182,37.1,12.0,-3106.5,-37278.0,-1978.0,-4235.0,4586.533297985154,0.359375,0.640625,0.1875,0.1875,1,1,4586.533297985154,4421.699964651821,-0.4657246386792379,3.4761792174935695,0.0,1
5032,2577,49084.381967213136,300.0,1.0,39026.0,0.0,0.0,0.0,0.0,48476.0,17326.862796352845,0.0,0.0,0.0,0.0,0.0,216.67999999999998,59.5,12.0,-2963.5,-35562.0,-2653.0,-3274.0,6305.890442890444,0.36065573770491804,0.639344262295082,0.19672131147540983,0.19672131147540983,1,1,6305.890442890444,6084.807109557111,-0.5143657234806783,2.361197947053594,0.0,1
6253,2490,40204.46481481483,300.0,1.0,78919.0,0.0,0.0,0.0,0.0,34557.0,9774.511124332355,0.0,0.0,0.0,0.0,0.0,153.68,19.5,5.0,-7847.0,-39235.0,-7847.0,-7847.0,4758.932386363637,0.4074074074074074,0.5925925925925926,0.2222222222222222,0.09259259259259259,2,2,4758.932386363637,4105.01571969697,-0.5718560942814918,1.6486006906413535,0.0,1
6460,1352,23050.189690721654,300.0,1.0,47217.0,0.0,0.0,0.0,0.0,12100.0,2505.9590075695664,0.0,0.0,0.0,0.0,0.0,92.8076923076923,33.8,36.0,-724.5,-26082.0,-44.0,-2683.0,1559.096591970122,0.35051546391752575,0.6494845360824743,0.21649484536082475,0.3711340206185567,2,2,1559.096591970122,1335.5132586367888,-0.39805612850972144,0.9878056646721811,0.0,1
6645,3900,43563.619999999995,400.0,1.0,25581.0,0.0,0.0,0.0,0.0,44739.0,17647.419889320932,0.0,0.0,0.0,0.0,0.0,212.59230769230768,100.9,0.0,0.0,0.0,0.0,0.0,1745.8934782608685,0.4888888888888889,0.5111111111111111,0.2,0.0,1,1,1745.8934782608685,1745.8934782608685,-0.8530868802399165,0.4476649944258637,0.0,1
5176,8023,23979.011764705876,800.0,1.0,20939.0,0.0,0.0,0.0,0.0,23844.0,7550.399068321429,0.0,0.0,0.0,0.0,0.0,104.74285714285713,10.2,0.0,0.0,0.0,0.0,0.0,645.3846153846171,0.5098039215686274,0.49019607843137253,0.23529411764705882,0.0,1,1,645.3846153846171,645.3846153846171,-0.8940391663572456,0.08044180672873202,0.0,-1
5269,4557,41752.16153846154,-2564.7,-1.0,19828.0,-0.4,-0.4,1.0,0.0,48181.0,15059.066847888242,0.0,0.0,0.0,0.0,0.0,165.30833333333334,53.7,0.0,0.0,0.0,0.0,0.0,3987.043146718148,0.4307692307692308,0.5692307692307692,0.24615384615384617,0.0,1,1,3987.043146718148,3987.043146718148,-0.7168054015619011,0.8749271772477831,0.0,-1
5351,5700,58336.31162790699,900.0,1.0,146509.0,0.0,0.0,0.0,0.0,2900.0,1414.213562373095,36213.882352941175,615636.0,51303.0,5679.337559107939,34202.0,241.65294117647062,82.4,39.0,-4419.0,-172341.0,-356.0,-7001.0,11202.841487455204,0.27906976744186046,0.7209302325581395,0.015503875968992248,0.3023255813953488,1,1,11202.841487455204,10619.424820788538,-0.3532096710587315,1.8630569861032522,0.0,1
5861,2142,52299.2859375,900.0,1.0,47120.0,0.0,0.0,0.0,0.0,49907.0,14139.067357184284,0.0,0.0,0.0,0.0,0.0,182.975,43.8,0.0,0.0,0.0,0.0,0.0,2377.9641251221947,0.484375,0.515625,0.296875,0.0,1,1,2377.9641251221947,2377.9641251221947,-0.8375369995158345,1.1101606559860853,0.0,1
5450,3328,33658.61756756758,500.0,1.0,50888.0,0.0,0.0,0.0,0.0,500.0,141.4213562373095,21505.153846153848,279567.0,29954.0,3749.7050738725625,19969.0,128.8923076923077,20.2,9.0,-3612.0,-32508.0,-3612.0,-3612.0,4374.723913043478,0.3783783783783784,0.6216216216216216,0.02702702702702703,0.12162162162162163,1,1,4374.723913043478,4073.723913043478,-0.5656958574158039,1.2240756950250835,0.0,1
7142,8049,26358.754615384623,900.0,1.0,49893.0,0.0,0.0,0.0,0.0,21056.0,6839.202487132546,0.0,0.0,0.0,0.0,0.0,103.83,7.8,34.0,-2654.235294117647,-90244.0,-689.0,-4653.0,1435.7024613899594,0.4307692307692308,0.5692307692307692,0.2,0.26153846153846155,1,1,1435.7024613899594,1232.4524613899594,-0.7056736346280099,0.15311870560193308,0.0,-1
6306,3057,30229.79760000003,700.0,1.0,124604.0,0.0,0.0,0.0,0.0,18552.0,5412.522710950203,0.0,0.0,0.0,0.0,0.0,121.13999999999999,8.3,0.0,0.0,0.0,0.0,0.0,2571.821333333331,0.4,0.6,0.24,0.0,1,1,2571.821333333331,2094.2171666666645,-0.5925334435196067,0.6850563188310973,0.0,1
6272,6644,63383.57558139533,400.0,1.0,56088.0,0.0,0.0,0.0,0.0,400.0,0.0,43379.23529411765,737447.0,59793.0,7831.938748877986,39862.0,224.29999999999995,32.1,0.0,0.0,0.0,0.0,0.0,8689.262217194571,0.3953488372093023,0.6046511627906976,0.011627906976744186,0.0,1,1,8689.262217194571,8689.262217194571,-0.6015367542481556,1.3078359748938246,0.0,1
5044,1683,35614.74428571431,600.0,1.0,88246.0,0.0,0.0,0.0,0.0,20922.0,5599.2794026170395,0.0,0.0,0.0,0.0,0.0,138.29999999999998,75.7,9.0,-4739.0,-42651.0,-4739.0,-4739.0,3958.6651162790704,0.38571428571428573,0.6142857142857143,0.21428571428571427,0.12857142857142856,1,1,3958.6651162790704,3563.748449612404,-0.4854064688697133,2.117497593352587,0.0,1
5576,2604,64493.099166666594,1000.0,1.0,49668.0,0.0,0.0,0.0,0.0,47033.0,14270.01585201175,0.0,0.0,0.0,0.0,0.0,246.10000000000002,128.0,0.0,0.0,0.0,0.0,0.0,5168.641943734023,0.425,0.575,0.275,0.0,1,1,5168.641943734023,5168.641943734023,-0.6926615584458663,1.984885539068365,0.0,1
7192,3222,25666.407086614123,200.0,1.0,11179.0,0.0,0.0,0.0,0.0,46194.0,12384.632865773618,0.0,0.0,0.0,0.0,0.0,97.325,5.4,32.0,-4114.0,-131648.0,-186.0,-8042.0,3871.567230273754,0.36220472440944884,0.6377952755905512,0.2047244094488189,0.25196850393700787,1,1,3871.567230273754,3856.067230273754,-0.5541539436531894,1.1967930571923506,0.0,1
5739,6365,26122.848888888904,1100.0,1.0,37998.0,0.0,0.0,0.0,0.0,12861.0,3715.914198865917,0.0,0.0,0.0,0.0,0.0,96.64999999999999,36.1,12.0,-1905.3333333333333,-22864.0,-1500.0,-2389.0,1845.6640000000011,0.4444444444444444,0.5555555555555556,0.26666666666666666,0.26666666666666666,1,1,1845.6640000000011,1646.5806666666679,-0.598503358741429,0.25869295627127536,0.0,1
6526,8013,36999.52352941176,600.0,1.0,48349.0,0.0,0.0,0.0,0.0,30950.0,12031.591195681474,0.0,0.0,0.0,0.0,0.0,61.43750000000001,6.4,0.0,0.0,0.0,0.0,0.0,-8820.916666666666,0.8235294117647058,0.17647058823529413,0.35294117647058826,0.0,1,1,-8820.916666666666,-8820.916666666666,-2.2885245103409657,-1.1008257415033902,0.0,1
5624,3703,26746.52526315788,-2485.5,-1.0,12646.0,-11.25,-22.5,2.0,11.242997820866105,45056.0,10630.0794319032,0.0,0.0,0.0,0.0,0.0,120.76666666666667,10.0,0.0,0.0,0.0,0.0,0.0,3778.285828625233,0.37894736842105264,0.6210526315789474,0.22105263157894736,0.0,1,1,3778.285828625233,3778.285828625233,-0.5835866740227973,1.0203310366257718,2.5049541671015727,-1
6244,7518,60819.97638888887,200.0,1.0,81077.0,0.0,0.0,0.0,0.0,47433.0,15060.926647979977,0.0,0.0,0.0,0.0,0.0,216.47999999999996,105.9,0.0,0.0,0.0,0.0,0.0,1416.5722222222248,0.5,0.5,0.2222222222222222,0.0,1,1,1416.5722222222248,941.5722222222248,-0.8963497644137293,0.1252423812479682,0.0,-1
5131,2026,63857.23675213678,200.0,1.0,98248.0,0.0,0.0,0.0,0.0,41561.0,12648.201962614954,0.0,0.0,0.0,0.0,0.0,240.52941176470586,21.1,12.0,-4514.0,-54168.0,-4514.0,-4514.0,4905.9373349339785,0.4188034188034188,0.5811965811965812,0.27350427350427353,0.10256410256410256,1,1,4905.9373349339785,4529.7706682673115,-0.6736359744224062,2.2358196783155537,0.0,1
6960,3184,31375.160784313728,8686.4,1.0,200043.0,0.0,0.0,0.0,0.0,8300.0,2612.0038481143365,20842.909090909092,458544.0,28659.0,3771.247525170404,19106.0,146.76363636363638,48.8,36.0,-7342.0,-264312.0,-4087.0,-10597.0,3730.3417763157895,0.37254901960784315,0.6274509803921569,0.08496732026143791,0.23529411764705882,2,2,3730.3417763157895,2847.258442982456,-0.5793453549825034,0.8942394607356959,0.0,1
6358,2298,24523.073033707853,200.0,1.0,18753.0,0.0,0.0,0.0,0.0,9100.0,3397.8985102139654,15081.8125,241309.0,20684.0,2779.463358725925,13789.0,102.92666666666666,30.5,0.0,0.0,0.0,0.0,0.0,2256.6717750258003,0.42696629213483145,0.5730337078651685,0.07865168539325842,0.0,1,1,2256.6717750258003,2256.6717750258003,-0.6915927600432134,0.9820155678963448,0.0,-1
5418,7249,54157.19416666667,300.0,1.0,53581.0,0.0,0.0,0.0,0.0,49271.0,14686.815673446934,0.0,0.0,0.0,0.0,0.0,219.47368421052633,111.1,0.0,0.0,0.0,0.0,0.0,5595.002857142856,0.4166666666666667,0.5833333333333334,0.25833333333333336,0.0,1,1,5595.002857142856,5595.002857142856,-0.6650737760896406,0.7718309914668031,0.0,1
6598,5676,47220.13401360552,300.0,1.0,143946.0,0.0,0.0,0.0,0.0,300.0,70.71067811865476,41284.833333333336,743127.0,57164.0,7307.258931243323,38109.0,212.8882352941176,113.6,41.0,-2988.951219512195,-122547.0,-137.0,-8157.0,13761.024176904179,0.25170068027210885,0.7482993197278912,0.013605442176870748,0.2789115646258503,1,1,13761.024176904179,13081.274176904179,-0.3186208739725044,2.304664231307995,0.0,1
5464,7984,59701.786666666696,900.0,1.0,69704.0,0.0,0.0,0.0,0.0,49008.0,12898.058948579263,0.0,0.0,0.0,0.0,0.0,226.34615384615384,109.8,0.0,0.0,0.0,0.0,0.0,5244.467500000001,0.4444444444444444,0.5555555555555556,0.3,0.0,1,1,5244.467500000001,5244.467500000001,-0.7235722102566703,0.6568721818637275,0.0,1
6591,434,21368.909933774816,500.0,1.0,58661.0,0.0,0.0,0.0,0.0,13251.0,4082.3696661538393,0.0,0.0,0.0,0.0,0.0,91.82777777777777,26.0,52.0,-1425.75,-74139.0,-733.0,-1953.0,2476.291693944353,0.31125827814569534,0.6887417218543046,0.19205298013245034,0.3443708609271523,1,1,2476.291693944353,2313.541693944353,-0.41105088398562767,5.330741230286527,0.0,1
5724,5269,18632.93381294966,800.0,1.0,116286.0,0.0,0.0,0.0,0.0,13352.0,3572.372555155848,0.0,0.0,0.0,0.0,0.0,76.75909090909092,16.7,0.0,0.0,0.0,0.0,0.0,1266.5597679324883,0.4316546762589928,0.5683453237410072,0.2733812949640288,0.0,1,1,1266.5597679324883,780.9116197843402,-0.7241759293571295,0.1482086961063466,0.0,-1
6315,3597,68377.06376811593,800.0,1.0,27887.0,0.0,0.0,0.0,0.0,900.0,70.71067811865476,41657.5,499890.0,57680.0,7484.0995996968,38453.0,298.325,111.0,0.0,0.0,0.0,0.0,0.0,8410.546422182473,0.37681159420289856,0.6231884057971014,0.028985507246376812,0.0,1,1,8410.546422182473,8410.546422182473,-0.5671274021339271,2.338211404554482,0.0,1
5876,4610,37596.93239436621,1100.0,1.0,84339.0,0.0,0.0,0.0,0.0,1100.0,0.0,36239.666666666664,434876.0,50178.0,6510.586670022817,33452.0,152.46666666666667,69.5,7.0,-7802.0,-54614.0,-7802.0,-7802.0,8675.463130434784,0.352112676056338,0.647887323943662,0.014084507042253521,0.09859154929577464,2,2,8675.463130434784,8025.296463768117,-0.5046052899714631,1.740845219906316,0.0,1
